Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;322.0;2.675;857.0;7.13333
Doing squats;5.0;857.0;7.13333;1349.0;11.23333
Walking;8.0;1349.0;11.23333;2013.0;16.76667
Pushing the bag;25.0;2013.0;16.76667;2705.0;22.53333
Standing on heels;7.0;2705.0;22.53333;3140.0;26.15833
Jumping forward;18.0;3140.0;26.15833;3490.0;29.075
Putting left hand on the ground;30.0;3490.0;29.075;4174.0;34.775
Hopping around on one leg;12.0;4174.0;34.775;4724.0;39.35833
Pulling the bag;24.0;4724.0;39.35833;5437.0;45.3
Balancing on the right leg ;4.0;5437.0;45.3;5951.0;49.58333
Jumping to the side;17.0;5951.0;49.58333;6286.0;52.375
Putting right hand on the ground;31.0;6286.0;52.375;6864.0;57.19167
Jogging;9.0;6864.0;57.19167;7470.0;62.24167
Sitting on the stool;20.0;7470.0;62.24167;8448.0;70.39167
Jumping on the left leg;16.0;8448.0;70.39167;8826.0;73.54167
Balancing on the left leg ;3.0;8826.0;73.54167;9197.0;76.63333
Leaning backward;27.0;9197.0;76.63333;9675.0;80.61667
Walking backwards;10.0;9675.0;80.61667;10402.0;86.675
Climbing the stairs;21.0;10402.0;86.675;10916.0;90.95833
Standing on tiptoes;6.0;10916.0;90.95833;11437.0;95.3
Jumping in place;14.0;11437.0;95.3;11958.0;99.64167
Leaning to the side;28.0;11958.0;99.64167;12450.0;103.74167
Side-stepping;13.0;12450.0;103.74167;12942.0;107.84167
Lifting the bag with two hands;23.0;12942.0;107.84167;13691.0;114.08333
Standing upright without moving;2.0;13691.0;114.08333;14155.0;117.95
Jumping backward;19.0;14155.0;117.95;14612.0;121.75833
Looking backward;29.0;14612.0;121.75833;15218.0;126.80833
Walking on tiptoes;11.0;15218.0;126.80833;15796.0;131.625
Lifting the bag with one hand;22.0;15796.0;131.625;16424.0;136.85833
Jumping on the right leg;15.0;16424.0;136.85833;16966.0;141.375
Leaning forward;26.0;16966.0;141.375;17458.0;145.475
Standing in T-pose;1.0;17458.0;145.475;17826.0;148.54081
