Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;417.0;3.46667;765.0;6.36667
Jumping on the left leg;16.0;765.0;6.36667;1267.0;10.55
Hopping around on one leg;12.0;1267.0;10.55;1934.0;16.10833
Pulling the bag;24.0;1934.0;16.10833;2350.0;19.575
Balancing on the right leg ;4.0;2350.0;19.575;3096.0;25.79167
Jumping forward;18.0;3096.0;25.79167;3505.0;29.2
Leaning forward;26.0;3505.0;29.2;3945.0;32.86667
Walking backwards;10.0;3945.0;32.86667;4907.0;40.88333
Sitting on the stool;20.0;4907.0;40.88333;5557.0;46.3
Standing upright without moving;2.0;5557.0;46.3;5970.0;49.74167
Jumping on the right leg;15.0;5970.0;49.74167;6338.0;52.80833
Putting right hand on the ground;31.0;6338.0;52.80833;6709.0;55.9
Jogging;9.0;6709.0;55.9;7526.0;62.70833
Pushing the bag;25.0;7526.0;62.70833;7938.0;66.14167
Standing on heels;7.0;7938.0;66.14167;8492.0;70.75833
Balancing on the left leg ;3.0;8492.0;70.75833;9110.0;75.90833
Leaning backward;27.0;9110.0;75.90833;9599.0;79.98333
Side-stepping;13.0;9599.0;79.98333;10335.0;86.11667
Lifting the bag with one hand;22.0;10335.0;86.11667;10792.0;89.925
Doing squats;5.0;10792.0;89.925;11370.0;94.74167
Jumping backward;19.0;11370.0;94.74167;11803.0;98.35
Leaning to the side;28.0;11803.0;98.35;12364.0;103.025
Walking on tiptoes;11.0;12364.0;103.025;13080.0;108.99167
Lifting the bag with two hands;23.0;13080.0;108.99167;13552.0;112.925
Standing on tiptoes;6.0;13552.0;112.925;14124.0;117.69167
Jumping in place;14.0;14124.0;117.69167;14503.0;120.85
Putting left hand on the ground;30.0;14503.0;120.85;15086.0;125.70833
Walking;8.0;15086.0;125.70833;15910.0;132.575
Climbing the stairs;21.0;15910.0;132.575;16395.0;136.61667
Jumping to the side;17.0;16395.0;136.61667;16880.0;140.65833
Looking backward;29.0;16880.0;140.65833;17191.0;143.25
Standing in T-pose;1.0;17191.0;143.25;17610.0;146.74042
