Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;1.0;0.0;907.0;7.55
Leaning to the side;28.0;907.0;7.55;1270.0;10.575
Walking backwards;10.0;1270.0;10.575;1983.0;16.51667
Pushing the bag;25.0;1983.0;16.51667;2389.0;19.9
Standing on heels;7.0;2389.0;19.9;3154.0;26.275
Jumping forward;18.0;3154.0;26.275;3526.0;29.375
Putting left hand on the ground;30.0;3526.0;29.375;3957.0;32.96667
Side-stepping;13.0;3957.0;32.96667;4751.0;39.58333
Pulling the bag;24.0;4751.0;39.58333;5373.0;44.76667
Doing squats;5.0;5373.0;44.76667;5825.0;48.53333
Jumping on the right leg;15.0;5825.0;48.53333;6404.0;53.35833
Looking backward;29.0;6404.0;53.35833;6805.0;56.7
Hopping around on one leg;12.0;6805.0;56.7;7472.0;62.25833
Lifting the bag with two hands;23.0;7472.0;62.25833;7983.0;66.51667
Balancing on the right leg ;4.0;7983.0;66.51667;8701.0;72.5
Jumping backward;19.0;8701.0;72.5;9080.0;75.65833
Putting right hand on the ground;31.0;9080.0;75.65833;9531.0;79.41667
Jogging;9.0;9531.0;79.41667;10278.0;85.64167
Climbing the stairs;21.0;10278.0;85.64167;10907.0;90.88333
Standing on tiptoes;6.0;10907.0;90.88333;11574.0;96.44167
Balancing on the left leg ;3.0;11574.0;96.44167;11961.0;99.66667
Leaning forward;26.0;11961.0;99.66667;12303.0;102.51667
Walking;8.0;12303.0;102.51667;12982.0;108.175
Lifting the bag with one hand;22.0;12982.0;108.175;13514.0;112.60833
Standing upright without moving;2.0;13514.0;112.60833;14224.0;118.525
Jumping in place;14.0;14224.0;118.525;14621.0;121.83333
Leaning backward;27.0;14621.0;121.83333;15038.0;125.30833
Walking on tiptoes;11.0;15038.0;125.30833;15793.0;131.6
Sitting on the stool;20.0;15793.0;131.6;16334.0;136.10833
Jumping on the left leg;16.0;16334.0;136.10833;16866.0;140.54167
Jumping to the side;17.0;16866.0;140.54167;17293.0;144.1
Standing in T-pose;1.0;17293.0;144.1;17710.0;147.57621
