Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;478.0;3.975;1093.0;9.1
Standing upright without moving;2.0;1093.0;9.1;1573.0;13.1
Side-stepping;13.0;1573.0;13.1;2163.0;18.01667
Pushing the bag;25.0;2163.0;18.01667;2666.0;22.20833
Jumping on the left leg;16.0;2666.0;22.20833;3394.0;28.275
Jumping on the right leg;15.0;3394.0;28.275;3650.0;30.40833
Putting left hand on the ground;30.0;3650.0;30.40833;4325.0;36.03333
Hopping around on one leg;12.0;4325.0;36.03333;5013.0;41.76667
Climbing the stairs;21.0;5013.0;41.76667;5579.0;46.48333
Standing on heels;7.0;5579.0;46.48333;5977.0;49.8
Jumping backward;19.0;5977.0;49.8;6474.0;53.94167
Putting right hand on the ground;31.0;6474.0;53.94167;7055.0;58.78333
Walking backwards;10.0;7055.0;58.78333;7706.0;64.20833
Sitting on the stool;20.0;7706.0;64.20833;8411.0;70.08333
Standing on tiptoes;6.0;8411.0;70.08333;8857.0;73.8
Jumping in place;14.0;8857.0;73.8;9157.0;76.3
Leaning backward;27.0;9157.0;76.3;9692.0;80.75833
Jogging;9.0;9692.0;80.75833;10380.0;86.49167
Lifting the bag with two hands;23.0;10380.0;86.49167;10976.0;91.45833
Doing squats;5.0;10976.0;91.45833;11567.0;96.38333
Jumping forward;18.0;11567.0;96.38333;11927.0;99.38333
Looking backward;29.0;11927.0;99.38333;12540.0;104.49167
Walking on tiptoes;11.0;12540.0;104.49167;13220.0;110.15833
Lifting the bag with two hands;23.0;13220.0;110.15833;13807.0;115.05
Balancing on the right leg ;4.0;13807.0;115.05;14431.0;120.25
Jumping to the side;17.0;14431.0;120.25;14923.0;124.35
Leaning to the side;28.0;14923.0;124.35;15339.0;127.81667
Walking;8.0;15339.0;127.81667;16069.0;133.9
Pushing the bag;25.0;16069.0;133.9;16490.0;137.40833
Balancing on the left leg ;3.0;16490.0;137.40833;17118.0;142.64167
Leaning forward;26.0;17118.0;142.64167;17584.0;146.525
Standing in T-pose;1.0;17584.0;146.525;17865.0;148.8706
