Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;544.0;4.525;988.0;8.225
Leaning to the side;28.0;988.0;8.225;1610.0;13.40833
Walking backwards;10.0;1610.0;13.40833;2111.0;17.58333
Pulling the bag;24.0;2111.0;17.58333;2557.0;21.3
Standing on heels;7.0;2557.0;21.3;3251.0;27.08333
Jumping backward;19.0;3251.0;27.08333;3711.0;30.91667
Looking backward;29.0;3711.0;30.91667;4237.0;35.3
Walking;8.0;4237.0;35.3;4878.0;40.64167
Sitting on the stool;20.0;4878.0;40.64167;5689.0;47.4
Standing on tiptoes;6.0;5689.0;47.4;5974.0;49.775
Jumping in place;14.0;5974.0;49.775;6341.0;52.83333
Leaning backward;27.0;6341.0;52.83333;7074.0;58.94167
Hopping around on one leg;12.0;7074.0;58.94167;7675.0;63.95
Pushing the bag;25.0;7675.0;63.95;8110.0;67.575
Doing squats;5.0;8110.0;67.575;8708.0;72.55833
Jumping on the right leg;15.0;8708.0;72.55833;9330.0;77.74167
Putting left hand on the ground;30.0;9330.0;77.74167;9786.0;81.54167
Side-stepping;13.0;9786.0;81.54167;10464.0;87.19167
Climbing the stairs;21.0;10464.0;87.19167;10880.0;90.65833
Standing upright without moving;2.0;10880.0;90.65833;11308.0;94.225
Jumping to the side;17.0;11308.0;94.225;12031.0;100.25
Putting right hand on the ground;31.0;12031.0;100.25;12779.0;106.48333
Walking on tiptoes;11.0;12779.0;106.48333;13280.0;110.65833
Lifting the bag with one hand;22.0;13280.0;110.65833;13731.0;114.41667
Jumping on the left leg;16.0;13731.0;114.41667;14381.0;119.83333
Balancing on the left leg ;3.0;14381.0;119.83333;14870.0;123.90833
Leaning forward;26.0;14870.0;123.90833;15334.0;127.775
Jogging;9.0;15334.0;127.775;15920.0;132.65833
Lifting the bag with two hands;23.0;15920.0;132.65833;16437.0;136.96667
Jumping on the right leg;15.0;16437.0;136.96667;17038.0;141.975
Jumping forward;18.0;17038.0;141.975;17495.0;145.78333
Standing in T-pose;1.0;17495.0;145.78333;17825.0;148.53046
