Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;527.0;4.38333;960.0;7.99167
Jumping on the right leg;15.0;960.0;7.99167;1323.0;11.01667
Walking on tiptoes;11.0;1323.0;11.01667;2227.0;18.55
Climbing the stairs;21.0;2227.0;18.55;2635.0;21.95
Doing squats;5.0;2635.0;21.95;3124.0;26.025
Jumping forward;18.0;3124.0;26.025;3528.0;29.39167
Putting left hand on the ground;30.0;3528.0;29.39167;4020.0;33.49167
Hopping around on one leg;12.0;4020.0;33.49167;4804.0;40.025
Pulling the bag;24.0;4804.0;40.025;5179.0;43.15
Standing on heels;7.0;5179.0;43.15;5980.0;49.825
Balancing on the left leg ;3.0;5980.0;49.825;6420.0;53.49167
Leaning backward;27.0;6420.0;53.49167;6828.0;56.89167
Walking backwards;10.0;6828.0;56.89167;7563.0;63.01667
Sitting on the stool;20.0;7563.0;63.01667;8096.0;67.45833
Standing on tiptoes;6.0;8096.0;67.45833;8719.0;72.65
Jumping backward;19.0;8719.0;72.65;9178.0;76.475
Leaning forward;26.0;9178.0;76.475;9514.0;79.275
Walking;8.0;9514.0;79.275;10345.0;86.2
Lifting the bag with one hand;22.0;10345.0;86.2;10831.0;90.25
Jumping on the left leg;16.0;10831.0;90.25;11426.0;95.20833
Jumping in place;14.0;11426.0;95.20833;11922.0;99.34167
Looking backward;29.0;11922.0;99.34167;12298.0;102.475
Side-stepping;13.0;12298.0;102.475;13163.0;109.68333
Lifting the bag with two hands;23.0;13163.0;109.68333;13653.0;113.76667
Standing upright without moving;2.0;13653.0;113.76667;14194.0;118.275
Jumping to the side;17.0;14194.0;118.275;14696.0;122.45833
Putting right hand on the ground;31.0;14696.0;122.45833;15169.0;126.4
Jogging;9.0;15169.0;126.4;15896.0;132.45833
Pushing the bag;25.0;15896.0;132.45833;16345.0;136.2
Balancing on the right leg ;4.0;16345.0;136.2;17053.0;142.1
Leaning to the side;28.0;17053.0;142.1;17556.0;146.29167
Standing in T-pose;1.0;17556.0;146.29167;17781.0;148.16756
