Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;586.0;4.875;1091.0;9.08333
Putting right hand on the ground;31.0;1091.0;9.08333;1560.0;12.99167
Walking;8.0;1560.0;12.99167;2158.0;17.975
Pulling the bag;24.0;2158.0;17.975;2930.0;24.40833
Standing on heels;7.0;2930.0;24.40833;3342.0;27.84167
Jumping forward;18.0;3342.0;27.84167;3823.0;31.85
Putting left hand on the ground;30.0;3823.0;31.85;4347.0;36.21667
Hopping around on one leg;12.0;4347.0;36.21667;4925.0;41.03333
Pulling the bag;24.0;4925.0;41.03333;5712.0;47.59167
Standing on tiptoes;6.0;5712.0;47.59167;6265.0;52.2
Balancing on the left leg ;3.0;6265.0;52.2;7100.0;59.15833
Walking on tiptoes;11.0;7100.0;59.15833;7710.0;64.24167
Lifting the bag with one hand;22.0;7710.0;64.24167;8581.0;71.5
Balancing on the right leg ;4.0;8581.0;71.5;8868.0;73.89167
Jumping backward;19.0;8868.0;73.89167;9301.0;77.5
Leaning backward;27.0;9301.0;77.5;9818.0;81.80833
Side-stepping;13.0;9818.0;81.80833;10456.0;87.125
Climbing the stairs;21.0;10456.0;87.125;11226.0;93.54167
Doing squats;5.0;11226.0;93.54167;11678.0;97.30833
Jumping on the right leg;15.0;11678.0;97.30833;12027.0;100.21667
Leaning forward;26.0;12027.0;100.21667;12637.0;105.3
Walking backwards;10.0;12637.0;105.3;13210.0;110.075
Sitting on the stool;20.0;13210.0;110.075;14086.0;117.375
Standing upright without moving;2.0;14086.0;117.375;14367.0;119.71667
Jumping on the left leg;16.0;14367.0;119.71667;14863.0;123.85
Looking backward;29.0;14863.0;123.85;15263.0;127.18333
Jogging;9.0;15263.0;127.18333;15921.0;132.66667
Lifting the bag with two hands;23.0;15921.0;132.66667;16765.0;139.7
Jumping on the left leg;16.0;16765.0;139.7;17056.0;142.125
Jumping in place;14.0;17056.0;142.125;17622.0;146.84167
Standing in T-pose;1.0;17622.0;146.84167;17773.0;148.0976
