Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;299.0;2.48333;732.0;6.09167
Looking backward;29.0;732.0;6.09167;1290.0;10.74167
Side-stepping;13.0;1290.0;10.74167;2364.0;19.69167
Sitting on the stool;20.0;2364.0;19.69167;2863.0;23.85
Balancing on the right leg ;4.0;2863.0;23.85;3232.0;26.925
Jumping in place;14.0;3232.0;26.925;3535.0;29.45
Leaning to the side;28.0;3535.0;29.45;4095.0;34.11667
Jogging;9.0;4095.0;34.11667;4951.0;41.25
Pulling the bag;24.0;4951.0;41.25;5412.0;45.09167
Doing squats;5.0;5412.0;45.09167;5902.0;49.175
Jumping backward;19.0;5902.0;49.175;6282.0;52.34167
Putting left hand on the ground;30.0;6282.0;52.34167;6793.0;56.6
Hopping around on one leg;12.0;6793.0;56.6;7472.0;62.25833
Climbing the stairs;21.0;7472.0;62.25833;8129.0;67.73333
Jumping on the left leg;16.0;8129.0;67.73333;8620.0;71.825
Jumping on the right leg;15.0;8620.0;71.825;9062.0;75.50833
Leaning forward;26.0;9062.0;75.50833;9621.0;80.16667
Walking backwards;10.0;9621.0;80.16667;10329.0;86.06667
Lifting the bag with two hands;23.0;10329.0;86.06667;10826.0;90.20833
Standing on tiptoes;6.0;10826.0;90.20833;11481.0;95.66667
Jumping forward;18.0;11481.0;95.66667;11959.0;99.65
Putting right hand on the ground;31.0;11959.0;99.65;12463.0;103.85
Walking;8.0;12463.0;103.85;13176.0;109.79167
Lifting the bag with one hand;22.0;13176.0;109.79167;13698.0;114.14167
Standing upright without moving;2.0;13698.0;114.14167;14333.0;119.43333
Jumping to the side;17.0;14333.0;119.43333;14769.0;123.06667
Leaning backward;27.0;14769.0;123.06667;15030.0;125.24167
Walking on tiptoes;11.0;15030.0;125.24167;16021.0;133.5
Pushing the bag;25.0;16021.0;133.5;16410.0;136.74167
Standing on heels;7.0;16410.0;136.74167;17070.0;142.24167
Balancing on the left leg ;3.0;17070.0;142.24167;17463.0;145.51667
Standing in T-pose;1.0;17463.0;145.51667;17672.0;147.25755
