Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;564.0;4.69167;1117.0;9.3
Standing on tiptoes;6.0;1117.0;9.3;1582.0;13.175
Hopping around on one leg;12.0;1582.0;13.175;2270.0;18.90833
Pulling the bag;24.0;2270.0;18.90833;2581.0;21.5
Doing squats;5.0;2581.0;21.5;3261.0;27.16667
Jumping to the side;17.0;3261.0;27.16667;3629.0;30.23333
Looking backward;29.0;3629.0;30.23333;4175.0;34.78333
Walking backwards;10.0;4175.0;34.78333;4908.0;40.89167
Climbing the stairs;21.0;4908.0;40.89167;5353.0;44.6
Balancing on the right leg ;4.0;5353.0;44.6;6097.0;50.8
Jumping in place;14.0;6097.0;50.8;6404.0;53.35833
Putting right hand on the ground;31.0;6404.0;53.35833;6909.0;57.56667
Jogging;9.0;6909.0;57.56667;7754.0;64.60833
Pushing the bag;25.0;7754.0;64.60833;8073.0;67.26667
Standing upright without moving;2.0;8073.0;67.26667;8746.0;72.875
Jumping forward;18.0;8746.0;72.875;9154.0;76.275
Leaning to the side;28.0;9154.0;76.275;9845.0;82.03333
Walking on tiptoes;11.0;9845.0;82.03333;10658.0;88.80833
Lifting the bag with one hand;22.0;10658.0;88.80833;11143.0;92.85
Jumping on the left leg;16.0;11143.0;92.85;11531.0;96.08333
Jumping backward;19.0;11531.0;96.08333;11934.0;99.44167
Leaning backward;27.0;11934.0;99.44167;12617.0;105.13333
Walking;8.0;12617.0;105.13333;13281.0;110.66667
Lifting the bag with two hands;23.0;13281.0;110.66667;13859.0;115.48333
Standing on heels;7.0;13859.0;115.48333;14429.0;120.23333
Balancing on the left leg ;3.0;14429.0;120.23333;14988.0;124.89167
Putting left hand on the ground;30.0;14988.0;124.89167;15341.0;127.83333
Side-stepping;13.0;15341.0;127.83333;16057.0;133.8
Sitting on the stool;20.0;16057.0;133.8;16777.0;139.8
Jumping on the right leg;15.0;16777.0;139.8;17027.0;141.88333
Leaning forward;26.0;17027.0;141.88333;17569.0;146.4
Standing in T-pose;1.0;17569.0;146.4;17884.0;149.02784
