Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;524.0;4.35833;1018.0;8.475
Standing on tiptoes;6.0;1018.0;8.475;1491.0;12.41667
Walking on tiptoes;11.0;1491.0;12.41667;2343.0;19.51667
Pushing the bag;25.0;2343.0;19.51667;2945.0;24.53333
Standing upright without moving;2.0;2945.0;24.53333;3238.0;26.975
Jumping to the side;17.0;3238.0;26.975;3702.0;30.84167
Leaning forward;26.0;3702.0;30.84167;4322.0;36.00833
Side-stepping;13.0;4322.0;36.00833;4888.0;40.725
Climbing the stairs;21.0;4888.0;40.725;5363.0;44.68333
Standing on heels;7.0;5363.0;44.68333;5988.0;49.89167
Jumping on the right leg;15.0;5988.0;49.89167;6559.0;54.65
Putting right hand on the ground;31.0;6559.0;54.65;7161.0;59.66667
Walking backwards;10.0;7161.0;59.66667;7995.0;66.61667
Pulling the bag;24.0;7995.0;66.61667;8520.0;70.99167
Balancing on the right leg ;4.0;8520.0;70.99167;8814.0;73.44167
Jumping backward;19.0;8814.0;73.44167;9129.0;76.06667
Leaning backward;27.0;9129.0;76.06667;9746.0;81.20833
Jogging;9.0;9746.0;81.20833;10515.0;87.61667
Sitting on the stool;20.0;10515.0;87.61667;11136.0;92.79167
Doing squats;5.0;11136.0;92.79167;11487.0;95.71667
Jumping forward;18.0;11487.0;95.71667;11894.0;99.10833
Looking backward;29.0;11894.0;99.10833;12484.0;104.025
Hopping around on one leg;12.0;12484.0;104.025;13424.0;111.85833
Lifting the bag with one hand;22.0;13424.0;111.85833;14065.0;117.2
Jumping on the left leg;16.0;14065.0;117.2;14498.0;120.80833
Balancing on the left leg ;3.0;14498.0;120.80833;14846.0;123.70833
Putting left hand on the ground;30.0;14846.0;123.70833;15348.0;127.89167
Walking;8.0;15348.0;127.89167;16192.0;134.925
Lifting the bag with two hands;23.0;16192.0;134.925;16888.0;140.725
Jumping in place;14.0;16888.0;140.725;17133.0;142.76667
Leaning to the side;28.0;17133.0;142.76667;17606.0;146.70833
Standing in T-pose;1.0;17606.0;146.70833;17794.0;148.27612
