Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;339.0;2.81667;768.0;6.39167
Balancing on the right leg ;4.0;768.0;6.39167;1349.0;11.23333
Walking on tiptoes;11.0;1349.0;11.23333;1849.0;15.4
Pulling the bag;24.0;1849.0;15.4;2448.0;20.39167
Balancing on the left leg ;3.0;2448.0;20.39167;3069.0;25.56667
Jumping backward;19.0;3069.0;25.56667;3427.0;28.55
Putting right hand on the ground;31.0;3427.0;28.55;4066.0;33.875
Hopping around on one leg;12.0;4066.0;33.875;4688.0;39.05833
Lifting the bag with one hand;22.0;4688.0;39.05833;5474.0;45.60833
Doing squats;5.0;5474.0;45.60833;5920.0;49.325
Jumping on the left leg;16.0;5920.0;49.325;6342.0;52.84167
Leaning backward;27.0;6342.0;52.84167;6823.0;56.85
Jogging;9.0;6823.0;56.85;7377.0;61.46667
Sitting on the stool;20.0;7377.0;61.46667;8291.0;69.08333
Standing on tiptoes;6.0;8291.0;69.08333;8610.0;71.74167
Jumping to the side;17.0;8610.0;71.74167;8970.0;74.74167
Putting left hand on the ground;30.0;8970.0;74.74167;9606.0;80.04167
Walking;8.0;9606.0;80.04167;10266.0;85.54167
Climbing the stairs;21.0;10266.0;85.54167;10895.0;90.78333
Standing upright without moving;2.0;10895.0;90.78333;11572.0;96.425
Jumping on the right leg;15.0;11572.0;96.425;12082.0;100.675
Leaning to the side;28.0;12082.0;100.675;12591.0;104.91667
Side-stepping;13.0;12591.0;104.91667;13202.0;110.00833
Lifting the bag with two hands;23.0;13202.0;110.00833;14070.0;117.24167
Standing on heels;7.0;14070.0;117.24167;14604.0;121.69167
Jumping forward;18.0;14604.0;121.69167;14973.0;124.76667
Looking backward;29.0;14973.0;124.76667;15592.0;129.925
Walking backwards;10.0;15592.0;129.925;16456.0;137.125
Pushing the bag;25.0;16456.0;137.125;16991.0;141.58333
Jumping in place;14.0;16991.0;141.58333;17380.0;144.825
Leaning forward;26.0;17380.0;144.825;18140.0;151.15833
Standing in T-pose;1.0;18140.0;151.15833;18300.0;152.48751
