Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;576.0;4.79167;1003.0;8.35
Putting left hand on the ground;30.0;1003.0;8.35;1491.0;12.41667
Side-stepping;13.0;1491.0;12.41667;2063.0;17.18333
Lifting the bag with two hands;23.0;2063.0;17.18333;2613.0;21.76667
Balancing on the right leg ;4.0;2613.0;21.76667;3308.0;27.55833
Jumping backward;19.0;3308.0;27.55833;3720.0;30.99167
Putting right hand on the ground;31.0;3720.0;30.99167;4217.0;35.13333
Walking;8.0;4217.0;35.13333;4880.0;40.65833
Climbing the stairs;21.0;4880.0;40.65833;5366.0;44.70833
Standing on tiptoes;6.0;5366.0;44.70833;6043.0;50.35
Jumping to the side;17.0;6043.0;50.35;6580.0;54.825
Looking backward;29.0;6580.0;54.825;7069.0;58.9
Walking on tiptoes;11.0;7069.0;58.9;7680.0;63.99167
Pushing the bag;25.0;7680.0;63.99167;8145.0;67.86667
Doing squats;5.0;8145.0;67.86667;8755.0;72.95
Jumping in place;14.0;8755.0;72.95;9202.0;76.675
Leaning to the side;28.0;9202.0;76.675;9812.0;81.75833
Jogging;9.0;9812.0;81.75833;10378.0;86.475
Lifting the bag with one hand;22.0;10378.0;86.475;11029.0;91.9
Standing upright without moving;2.0;11029.0;91.9;11588.0;96.55833
Jumping on the left leg;16.0;11588.0;96.55833;12130.0;101.075
Leaning forward;26.0;12130.0;101.075;12467.0;103.88333
Side-stepping;13.0;12467.0;103.88333;13220.0;110.15833
Sitting on the stool;20.0;13220.0;110.15833;13903.0;115.85
Balancing on the left leg ;3.0;13903.0;115.85;14449.0;120.4
Jumping on the right leg;15.0;14449.0;120.4;14817.0;123.46667
Leaning backward;27.0;14817.0;123.46667;15370.0;128.075
Walking backwards;10.0;15370.0;128.075;15899.0;132.48333
Pulling the bag;24.0;15899.0;132.48333;16477.0;137.3
Standing on heels;7.0;16477.0;137.3;17174.0;143.10833
Jumping forward;18.0;17174.0;143.10833;17509.0;145.9
Standing in T-pose;1.0;17509.0;145.9;17957.0;149.6305
