Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;428.0;3.55833;1233.0;10.26667
Leaning forward;26.0;1233.0;10.26667;1891.0;15.75
Walking on tiptoes;11.0;1891.0;15.75;2804.0;23.35833
Lifting the bag with two hands;23.0;2804.0;23.35833;3442.0;28.675
Doing squats;5.0;3442.0;28.675;3750.0;31.24167
Jumping backward;19.0;3750.0;31.24167;4025.0;33.53333
Putting left hand on the ground;30.0;4025.0;33.53333;4720.0;39.325
Jogging;9.0;4720.0;39.325;5986.0;49.875
Climbing the stairs;21.0;5986.0;49.875;6411.0;53.41667
Standing on tiptoes;6.0;6411.0;53.41667;6743.0;56.18333
Jumping forward;18.0;6743.0;56.18333;7005.0;58.36667
Looking backward;29.0;7005.0;58.36667;7934.0;66.10833
Side-stepping;13.0;7934.0;66.10833;8673.0;72.26667
Lifting the bag with one hand;22.0;8673.0;72.26667;9505.0;79.2
Balancing on the right leg ;4.0;9505.0;79.2;9981.0;83.16667
Balancing on the left leg ;3.0;9981.0;83.16667;10473.0;87.26667
Putting right hand on the ground;31.0;10473.0;87.26667;10954.0;91.275
Walking backwards;10.0;10954.0;91.275;11964.0;99.69167
Pulling the bag;24.0;11964.0;99.69167;12497.0;104.13333
Standing on heels;7.0;12497.0;104.13333;12792.0;106.59167
Jumping in place;14.0;12792.0;106.59167;13240.0;110.325
Leaning backward;27.0;13240.0;110.325;14162.0;118.00833
Walking;8.0;14162.0;118.00833;15180.0;126.49167
Pushing the bag;25.0;15180.0;126.49167;15701.0;130.83333
Jumping on the left leg;16.0;15701.0;130.83333;16103.0;134.18333
Jumping on the right leg;15.0;16103.0;134.18333;16398.0;136.64167
Leaning to the side;28.0;16398.0;136.64167;17217.0;143.46667
Hopping around on one leg;12.0;17217.0;143.46667;18363.0;153.01667
Sitting on the stool;20.0;18363.0;153.01667;18824.0;156.85833
Standing upright without moving;2.0;18824.0;156.85833;19205.0;160.03333
Jumping to the side;17.0;19205.0;160.03333;19479.0;162.31667
Standing in T-pose;1.0;19479.0;162.31667;19945.0;166.2005
