Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;331.0;2.75;814.0;6.775
Putting right hand on the ground;31.0;814.0;6.775;1327.0;11.05
Hopping around on one leg;12.0;1327.0;11.05;1929.0;16.06667
Sitting on the stool;20.0;1929.0;16.06667;2722.0;22.675
Balancing on the right leg ;4.0;2722.0;22.675;3199.0;26.65
Balancing on the left leg ;3.0;3199.0;26.65;3587.0;29.88333
Leaning to the side;28.0;3587.0;29.88333;4075.0;33.95
Side-stepping;13.0;4075.0;33.95;4669.0;38.9
Lifting the bag with one hand;22.0;4669.0;38.9;5081.0;42.33333
Standing on tiptoes;6.0;5081.0;42.33333;5841.0;48.66667
Jumping forward;18.0;5841.0;48.66667;6266.0;52.20833
Leaning backward;27.0;6266.0;52.20833;6713.0;55.93333
Walking backwards;10.0;6713.0;55.93333;7668.0;63.89167
Pulling the bag;24.0;7668.0;63.89167;8072.0;67.25833
Doing squats;5.0;8072.0;67.25833;8540.0;71.15833
Jumping in place;14.0;8540.0;71.15833;9055.0;75.45
Putting left hand on the ground;30.0;9055.0;75.45;9638.0;80.30833
Walking;8.0;9638.0;80.30833;10296.0;85.79167
Pushing the bag;25.0;10296.0;85.79167;10692.0;89.09167
Standing upright without moving;2.0;10692.0;89.09167;11360.0;94.65833
Jumping to the side;17.0;11360.0;94.65833;11736.0;97.79167
Looking backward;29.0;11736.0;97.79167;12393.0;103.26667
Jogging;9.0;12393.0;103.26667;13059.0;108.81667
Lifting the bag with two hands;23.0;13059.0;108.81667;13444.0;112.025
Jumping on the left leg;16.0;13444.0;112.025;14175.0;118.11667
Jumping on the right leg;15.0;14175.0;118.11667;14588.0;121.55833
Leaning forward;26.0;14588.0;121.55833;15062.0;125.50833
Walking on tiptoes;11.0;15062.0;125.50833;15523.0;129.35
Climbing the stairs;21.0;15523.0;129.35;15901.0;132.5
Standing on heels;7.0;15901.0;132.5;16808.0;140.05833
Jumping backward;19.0;16808.0;140.05833;17217.0;143.46667
Standing in T-pose;1.0;17217.0;143.46667;17779.0;148.15337
