Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;455.0;3.78333;900.0;7.49167
Jumping in place;14.0;900.0;7.49167;1172.0;9.75833
Walking backwards;10.0;1172.0;9.75833;2081.0;17.33333
Pushing the bag;25.0;2081.0;17.33333;2472.0;20.59167
Standing on heels;7.0;2472.0;20.59167;3209.0;26.73333
Jumping backward;19.0;3209.0;26.73333;3607.0;30.05
Leaning to the side;28.0;3607.0;30.05;4107.0;34.21667
Hopping around on one leg;12.0;4107.0;34.21667;5027.0;41.88333
Pulling the bag;24.0;5027.0;41.88333;5535.0;46.11667
Balancing on the right leg ;4.0;5535.0;46.11667;6068.0;50.55833
Balancing on the left leg ;3.0;6068.0;50.55833;6484.0;54.025
Leaning forward;26.0;6484.0;54.025;6937.0;57.8
Walking on tiptoes;11.0;6937.0;57.8;7550.0;62.90833
Lifting the bag with one hand;22.0;7550.0;62.90833;8104.0;67.525
Doing squats;5.0;8104.0;67.525;8622.0;71.84167
Jumping forward;18.0;8622.0;71.84167;9085.0;75.7
Putting right hand on the ground;31.0;9085.0;75.7;9616.0;80.125
Walking;8.0;9616.0;80.125;10379.0;86.48333
Lifting the bag with two hands;23.0;10379.0;86.48333;10875.0;90.61667
Standing on tiptoes;6.0;10875.0;90.61667;11522.0;96.00833
Jumping to the side;17.0;11522.0;96.00833;11858.0;98.80833
Putting left hand on the ground;30.0;11858.0;98.80833;12414.0;103.44167
Jogging;9.0;12414.0;103.44167;13020.0;108.49167
Climbing the stairs;21.0;13020.0;108.49167;13526.0;112.70833
Jumping on the left leg;16.0;13526.0;112.70833;14136.0;117.79167
Jumping on the right leg;15.0;14136.0;117.79167;14552.0;121.25833
Leaning backward;27.0;14552.0;121.25833;15101.0;125.83333
Side-stepping;13.0;15101.0;125.83333;15891.0;132.41667
Sitting on the stool;20.0;15891.0;132.41667;16688.0;139.05833
Standing upright without moving;2.0;16688.0;139.05833;17057.0;142.13333
Looking backward;29.0;17057.0;142.13333;17492.0;145.75833
Standing in T-pose;1.0;17492.0;145.75833;17795.0;148.2834
