Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.0;4.0;3.25;5.25;5.5;6.25;7.25;0.75;4.0;3.0;1.25;0.75;1.25;1.5;8.0;0.75;1.25;-0.162598;0.023926;1.005859;-0.56;0.35;0.42;633.0;-0.049993;-0.064154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.01;3.5;3.0;5.0;5.5;6.25;7.0;1.0;4.25;3.0;1.5;1.0;1.0;1.5;8.25;0.75;1.25;-0.160156;0.015625;1.001953;-0.35;0.56;0.49;632.0;-0.039671;-0.062929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.02;3.5;2.75;5.0;5.5;6.0;7.0;1.0;4.25;3.0;1.0;1.0;1.0;1.5;8.75;0.75;1.25;-0.162109;0.018066;1.000977;-0.49;1.05;0.42;625.0;-0.03693;-0.062476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.03;3.0;2.5;5.0;5.25;6.25;7.0;1.0;4.25;3.0;1.5;1.0;1.25;2.0;8.75;0.75;1.25;-0.166992;0.026367;1.00293;-0.35;1.33;0.21;630.0;-0.02619;-0.065145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.04;3.0;2.25;4.5;5.25;6.25;6.25;1.0;4.5;3.5;1.5;1.0;1.25;2.0;9.0;0.75;1.25;-0.16748;0.029785;1.003906;-0.84;1.19;0.21;627.0;-0.01555;-0.060679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.05;2.75;2.25;4.25;5.0;6.25;6.5;1.0;4.5;3.5;1.25;1.0;1.25;2.0;9.5;0.75;1.25;-0.162598;0.026855;0.999512;-0.77;1.12;0.28;622.0;-0.009881;-0.061198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.06;2.25;1.75;4.25;4.75;6.0;7.0;1.0;4.5;3.5;1.25;1.0;1.25;2.25;10.0;0.75;1.25;-0.170898;0.026855;1.000488;-0.63;1.19;0.42;619.0;0.001419;-0.063467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.07;2.5;1.75;4.0;4.25;6.0;6.5;1.0;4.5;3.5;1.75;1.0;1.5;2.25;10.5;0.25;1.25;-0.172363;0.025391;1.00293;-0.49;1.05;0.42;614.0;0.007691;-0.057739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.08;2.5;1.5;4.0;4.25;6.0;6.25;1.0;4.75;3.5;1.75;1.0;1.75;2.0;10.5;0.25;1.25;-0.16748;0.022949;0.997559;-0.42;0.91;0.42;613.0;0.010394;-0.058085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.09;2.5;1.5;3.75;4.5;6.0;6.5;1.0;4.75;3.5;1.75;1.25;1.5;2.5;10.5;0.5;1.5;-0.17041;0.02832;1.000488;-0.35;0.63;0.56;625.0;0.013463;-0.06355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.1;2.0;1.75;4.0;4.5;6.0;6.5;1.25;4.75;3.5;1.75;1.25;1.25;2.0;10.5;0.25;1.5;-0.174805;0.025879;1.001465;-0.14;0.28;0.49;619.0;0.01067;-0.058557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.11;2.0;1.75;3.75;4.5;6.0;7.0;1.0;4.75;3.25;1.75;1.25;1.25;2.25;10.25;0.25;1.25;-0.174805;0.027344;0.997559;0.07;0.35;0.49;613.0;0.006803;-0.067172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.061523;-0.134766;1.054688;-0.14;-10.57;-31.780001;0.0;0.0;0.0
0.12;1.5;1.5;4.0;4.5;6.0;7.25;1.0;4.75;3.25;1.75;1.25;1.75;2.5;10.25;0.75;1.5;-0.163574;0.020996;1.00293;0.21;-0.0;0.63;626.0;0.017106;-0.072889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.044434;-0.129883;1.088379;-0.77;-12.53;-32.41;0.0;0.0;0.0
0.13;2.25;1.75;4.25;4.5;6.25;7.25;1.0;4.75;3.25;1.75;1.25;1.75;3.0;10.0;0.75;1.5;-0.169922;0.018555;0.991211;0.49;0.14;0.91;645.0;0.007575;-0.073211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.044922;-0.114258;1.09375;-1.96;-13.86;-31.43;0.0;0.0;0.0
0.14;2.75;1.75;4.5;4.75;6.25;7.25;1.0;4.75;3.25;1.25;1.0;1.25;2.5;9.75;0.25;1.25;-0.17041;0.030762;0.99707;0.63;0.28;0.77;628.0;-0.010991;-0.06788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.03418;-0.0625;1.086914;-6.79;-17.710001;-23.66;0.0;0.0;0.0
0.15;2.5;2.0;4.25;5.0;6.0;7.5;0.75;4.75;3.25;1.25;0.75;1.25;2.5;9.5;0.25;1.25;-0.17041;0.027832;1.000977;0.91;0.14;0.77;619.0;-0.014355;-0.075003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.041992;-0.025879;1.055176;-8.82;-19.950001;-15.47;0.0;0.0;0.0
0.16;2.75;2.0;4.25;4.75;6.0;7.5;0.75;5.0;3.0;1.5;0.75;1.25;2.5;9.0;0.5;1.25;-0.166992;0.027344;1.0;0.84;-0.07;0.56;620.0;-0.016434;-0.07887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.053223;-0.013184;1.035645;-10.36;-21.559999;-7.63;0.0;0.0;0.0
0.17;2.5;2.25;4.25;5.0;6.0;7.75;0.75;5.0;3.25;1.5;1.0;1.25;3.0;9.25;0.5;1.5;-0.166992;0.026855;1.001953;0.63;-0.0;0.42;641.0;-0.011802;-0.082246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.071777;-0.004883;1.024902;-10.57;-21.98;-1.26;0.0;0.0;0.0
