Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.0;5.25;4.75;2.5;4.25;0.5;1.5;0.25;0.5;0.0;0.5;0.75;0.75;0.5;0.0;0.0;0.5;-0.203613;0.03418;0.984863;-1.19;2.52;1.19;214.0;-0.245893;-0.091063;6.0;7.0;4.5;5.25;1.5;1.0;0.0;0.5;0.0;1.0;0.25;0.5;0.0;0.25;0.0;0.0;-0.230957;-0.01123;0.986328;-0.77;-0.42;0.7;265.0;-0.277939;-0.062693
0.01;5.25;4.75;2.5;4.25;0.5;1.5;0.25;0.5;0.0;0.5;0.75;0.75;0.5;0.0;0.0;0.5;-0.203613;0.03418;0.984863;-1.19;2.52;1.19;214.0;-0.245893;-0.091063;6.0;6.75;4.25;5.0;0.5;1.0;0.0;0.25;0.0;0.5;0.5;0.5;0.0;0.0;0.0;0.0;-0.226562;-0.010254;0.986816;-0.63;-0.28;1.75;240.0;-0.297856;-0.067126
0.02;5.25;4.75;2.5;4.25;0.5;1.5;0.25;0.5;0.0;0.5;0.75;0.75;0.5;0.0;0.0;0.5;-0.203613;0.03418;0.984863;-1.19;2.52;1.19;214.0;-0.245893;-0.091063;6.0;6.5;4.25;4.75;0.25;1.25;0.0;0.25;0.25;0.5;0.25;0.5;0.0;0.0;0.0;0.0;-0.227051;-0.006348;0.989746;-0.7;-0.35;0.21;236.0;-0.29549;-0.063276
0.03;5.25;5.0;2.75;4.25;0.75;1.5;0.0;0.5;0.0;0.75;0.75;1.0;0.5;0.0;0.0;0.5;-0.200684;0.033691;0.985352;-1.19;2.52;1.19;222.0;-0.241347;-0.093774;6.0;7.0;4.25;4.75;0.75;1.25;0.25;0.5;0.0;0.5;0.25;0.5;0.0;0.0;0.0;0.0;-0.224121;-0.009766;0.987793;-0.63;-0.42;0.42;249.0;-0.291529;-0.066863
0.04;5.75;5.0;2.75;4.25;0.75;1.75;0.0;0.5;0.0;1.0;0.75;0.5;0.5;0.0;0.0;0.5;-0.197754;0.038574;0.990234;-1.12;2.38;1.33;227.0;-0.248274;-0.085575;6.0;6.75;4.25;5.0;0.75;0.75;0.0;0.5;0.0;0.25;0.5;0.5;0.0;0.25;0.0;0.0;-0.229004;-0.009277;0.989746;-0.7;-0.42;1.33;243.0;-0.293042;-0.067652
0.05;5.75;5.25;2.75;4.25;0.5;1.75;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.0;0.0;0.25;-0.210938;0.033203;0.988281;-1.05;2.31;1.26;218.0;-0.270642;-0.089662;6.0;6.5;4.0;5.0;0.75;0.75;0.0;0.5;0.0;0.25;0.25;0.5;0.0;0.0;0.0;0.0;-0.22998;-0.003418;0.987793;-0.77;-0.35;0.63;234.0;-0.303424;-0.070031
0.06;5.5;5.25;2.75;4.25;0.5;1.875;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.0;0.0;0.125;-0.2053225;0.032715;0.9873045;-1.12;2.38;1.225;216.5;-0.27032849999999997;-0.0922595;6.0;7.0;3.75;5.25;0.5;1.0;0.0;0.5;0.0;0.25;0.25;0.0;0.0;0.0;0.0;0.0;-0.231934;-0.010254;0.986816;-0.77;-0.49;0.91;233.0;-0.316624;-0.074083
0.07;5.25;5.25;2.75;4.25;0.5;2.0;0.0;0.5;0.0;0.5;0.5;0.5;0.5;0.0;0.0;0.0;-0.199707;0.032227;0.986328;-1.19;2.45;1.19;215.0;-0.270015;-0.094857;6.0;7.0;4.0;5.25;0.75;1.0;0.0;0.25;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.0;-0.228516;-0.003906;0.983398;-0.7;-0.42;0.98;236.0;-0.316754;-0.061327
0.08;5.25;5.0;3.75;4.25;0.75;1.25;0.0;0.5;0.0;0.5;0.75;0.5;0.5;0.0;0.0;0.25;-0.201172;0.036133;0.991699;-0.98;2.52;1.4;222.0;-0.26183;-0.07939;6.25;6.5;4.0;5.0;0.75;1.0;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.0;-0.230469;-0.006348;0.988281;-0.7;-0.63;0.63;230.0;-0.316912;-0.056399
0.09;5.5;5.0;3.0;4.25;0.5;1.25;0.0;0.5;0.0;0.5;0.5;0.5;0.25;0.0;0.0;0.25;-0.197754;0.037598;0.992676;-1.12;2.31;1.26;209.0;-0.274614;-0.081061;6.0;6.5;3.75;5.0;0.75;1.25;0.0;0.25;0.0;0.25;0.0;0.25;0.0;0.25;0.0;0.0;-0.229004;-0.006348;0.989258;-0.77;-0.49;0.56;230.0;-0.309784;-0.066379
