Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;713.0;5.93333;1289.0;10.73333
Jumping forward;18.0;1289.0;10.73333;1592.0;13.25833
Hopping around on one leg;12.0;1592.0;13.25833;2434.0;20.275
Lifting the bag with one hand;22.0;2434.0;20.275;2887.0;24.05
Doing squats;5.0;2887.0;24.05;3585.0;29.86667
Jumping to the side;17.0;3585.0;29.86667;3887.0;32.38333
Leaning forward;26.0;3887.0;32.38333;4506.0;37.54167
Walking on tiptoes;11.0;4506.0;37.54167;5348.0;44.55833
Pushing the bag;25.0;5348.0;44.55833;5874.0;48.94167
Standing upright without moving;2.0;5874.0;48.94167;6368.0;53.05833
Jumping backward;19.0;6368.0;53.05833;6887.0;57.38333
Leaning to the side;28.0;6887.0;57.38333;7356.0;61.29167
Walking backwards;10.0;7356.0;61.29167;7968.0;66.39167
Sitting on the stool;20.0;7968.0;66.39167;8767.0;73.05
Standing on heels;7.0;8767.0;73.05;9091.0;75.75
Jumping in place;14.0;9091.0;75.75;9386.0;78.20833
Putting right hand on the ground;31.0;9386.0;78.20833;10062.0;83.84167
Side-stepping;13.0;10062.0;83.84167;10696.0;89.125
Pulling the bag;24.0;10696.0;89.125;11235.0;93.61667
Jumping on the left leg;16.0;11235.0;93.61667;11718.0;97.64167
Balancing on the left leg ;3.0;11718.0;97.64167;12459.0;103.81667
Looking backward;29.0;12459.0;103.81667;12840.0;106.99167
Walking;8.0;12840.0;106.99167;13567.0;113.05
Lifting the bag with two hands;23.0;13567.0;113.05;14186.0;118.20833
Standing on tiptoes;6.0;14186.0;118.20833;14733.0;122.76667
Jumping on the right leg;15.0;14733.0;122.76667;15050.0;125.40833
Putting left hand on the ground;30.0;15050.0;125.40833;15640.0;130.325
Jogging;9.0;15640.0;130.325;16244.0;135.35833
Climbing the stairs;21.0;16244.0;135.35833;16691.0;139.08333
Balancing on the right leg ;4.0;16691.0;139.08333;17367.0;144.71667
Leaning backward;27.0;17367.0;144.71667;17835.0;148.61667
Standing in T-pose;1.0;17835.0;148.61667;17983.0;149.85049
