Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;405.0;3.36667;941.0;7.83333
Leaning backward;27.0;941.0;7.83333;1357.0;11.3
Walking on tiptoes;11.0;1357.0;11.3;1972.0;16.425
Sitting on the stool;20.0;1972.0;16.425;2773.0;23.1
Balancing on the right leg ;4.0;2773.0;23.1;3146.0;26.20833
Jumping forward;18.0;3146.0;26.20833;3479.0;28.98333
Leaning forward;26.0;3479.0;28.98333;3970.0;33.075
Walking backwards;10.0;3970.0;33.075;4785.0;39.86667
Lifting the bag with two hands;23.0;4785.0;39.86667;5509.0;45.9
Standing on heels;7.0;5509.0;45.9;5910.0;49.24167
Jumping to the side;17.0;5910.0;49.24167;6312.0;52.59167
Putting left hand on the ground;30.0;6312.0;52.59167;6875.0;57.28333
Jogging;9.0;6875.0;57.28333;7514.0;62.60833
Pushing the bag;25.0;7514.0;62.60833;7975.0;66.45
Doing squats;5.0;7975.0;66.45;8588.0;71.55833
Jumping on the left leg;16.0;8588.0;71.55833;9087.0;75.71667
Putting right hand on the ground;31.0;9087.0;75.71667;9680.0;80.65833
Side-stepping;13.0;9680.0;80.65833;10285.0;85.7
Pulling the bag;24.0;10285.0;85.7;10741.0;89.5
Balancing on the left leg ;3.0;10741.0;89.5;11437.0;95.3
Jumping in place;14.0;11437.0;95.3;11796.0;98.29167
Leaning to the side;28.0;11796.0;98.29167;12309.0;102.56667
Walking;8.0;12309.0;102.56667;13234.0;110.275
Lifting the bag with one hand;22.0;13234.0;110.275;13858.0;115.475
Standing on tiptoes;6.0;13858.0;115.475;14150.0;117.90833
Jumping backward;19.0;14150.0;117.90833;14568.0;121.39167
Looking backward;29.0;14568.0;121.39167;15039.0;125.31667
Hopping around on one leg;12.0;15039.0;125.31667;15747.0;131.21667
Climbing the stairs;21.0;15747.0;131.21667;16339.0;136.15
Standing upright without moving;2.0;16339.0;136.15;17040.0;141.99167
Jumping on the right leg;15.0;17040.0;141.99167;17309.0;144.23333
Standing in T-pose;1.0;17309.0;144.23333;17739.0;147.82047
