Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;797.0;6.63333;1304.0;10.85833
Leaning backward;27.0;1304.0;10.85833;1819.0;15.15
Jogging;9.0;1819.0;15.15;2428.0;20.225
Sitting on the stool;20.0;2428.0;20.225;3341.0;27.83333
Standing upright without moving;2.0;3341.0;27.83333;3897.0;32.46667
Balancing on the left leg ;3.0;3897.0;32.46667;4254.0;35.44167
Leaning forward;26.0;4254.0;35.44167;4769.0;39.73333
Side-stepping;13.0;4769.0;39.73333;5487.0;45.71667
Lifting the bag with two hands;23.0;5487.0;45.71667;5978.0;49.80833
Jumping on the left leg;16.0;5978.0;49.80833;6454.0;53.775
Jumping on the right leg;15.0;6454.0;53.775;7032.0;58.59167
Leaning to the side;28.0;7032.0;58.59167;7609.0;63.4
Walking on tiptoes;11.0;7609.0;63.4;8491.0;70.75
Climbing the stairs;21.0;8491.0;70.75;8975.0;74.78333
Standing on heels;7.0;8975.0;74.78333;9630.0;80.24167
Jumping in place;14.0;9630.0;80.24167;9919.0;82.65
Putting left hand on the ground;30.0;9919.0;82.65;10652.0;88.75833
Walking backwards;10.0;10652.0;88.75833;11433.0;95.26667
Pulling the bag;24.0;11433.0;95.26667;12088.0;100.725
Balancing on the right leg ;4.0;12088.0;100.725;12634.0;105.275
Jumping forward;18.0;12634.0;105.275;13056.0;108.79167
Putting right hand on the ground;31.0;13056.0;108.79167;13711.0;114.25
Walking;8.0;13711.0;114.25;14523.0;121.01667
Pushing the bag;25.0;14523.0;121.01667;15045.0;125.36667
Doing squats;5.0;15045.0;125.36667;15537.0;129.46667
Jumping backward;19.0;15537.0;129.46667;15857.0;132.13333
Looking backward;29.0;15857.0;132.13333;16598.0;138.30833
Hopping around on one leg;12.0;16598.0;138.30833;17355.0;144.61667
Lifting the bag with one hand;22.0;17355.0;144.61667;17948.0;149.55833
Standing on tiptoes;6.0;17948.0;149.55833;18596.0;154.95833
Jumping to the side;17.0;18596.0;154.95833;18970.0;158.075
Standing in T-pose;1.0;18970.0;158.075;19497.0;162.47046
