Name;Class;Frame Start;Timestamp Start;Frame End;Timestamp End
Standing in T-pose;1.0;542.0;4.50833;954.0;7.94167
Leaning forward;26.0;954.0;7.94167;1488.0;12.39167
Walking backwards;10.0;1488.0;12.39167;2098.0;17.475
Pushing the bag;25.0;2098.0;17.475;2622.0;21.84167
Doing squats;5.0;2622.0;21.84167;3292.0;27.425
Balancing on the left leg ;3.0;3292.0;27.425;3767.0;31.38333
Looking backward;29.0;3767.0;31.38333;4183.0;34.85
Jogging;9.0;4183.0;34.85;4796.0;39.95833
Pulling the bag;24.0;4796.0;39.95833;5200.0;43.325
Standing on tiptoes;6.0;5200.0;43.325;5906.0;49.20833
Jumping forward;18.0;5906.0;49.20833;6380.0;53.15833
Putting left hand on the ground;30.0;6380.0;53.15833;6874.0;57.275
Hopping around on one leg;12.0;6874.0;57.275;7608.0;63.39167
Climbing the stairs;21.0;7608.0;63.39167;8097.0;67.46667
Balancing on the right leg ;4.0;8097.0;67.46667;8869.0;73.9
Jumping to the side;17.0;8869.0;73.9;9250.0;77.075
Leaning to the side;28.0;9250.0;77.075;9743.0;81.18333
Walking on tiptoes;11.0;9743.0;81.18333;10495.0;87.45
Lifting the bag with one hand;22.0;10495.0;87.45;10927.0;91.05
Standing on heels;7.0;10927.0;91.05;11542.0;96.175
Jumping backward;19.0;11542.0;96.175;11960.0;99.65833
Putting right hand on the ground;31.0;11960.0;99.65833;12428.0;103.55833
Walking;8.0;12428.0;103.55833;13241.0;110.33333
Lifting the bag with two hands;23.0;13241.0;110.33333;13910.0;115.90833
Standing upright without moving;2.0;13910.0;115.90833;14295.0;119.11667
Jumping in place;14.0;14295.0;119.11667;14719.0;122.65
Leaning backward;27.0;14719.0;122.65;15255.0;127.11667
Side-stepping;13.0;15255.0;127.11667;16022.0;133.50833
Sitting on the stool;20.0;16022.0;133.50833;16703.0;139.18333
Jumping on the left leg;16.0;16703.0;139.18333;17113.0;142.6
Jumping on the right leg;15.0;17113.0;142.6;17557.0;146.3
Standing in T-pose;1.0;17557.0;146.3;17732.0;147.76045
